Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi1g33019,0.185786968,NA,-0.064146565,NA,-0.701555995,0.995860336,1.066224012,NA,NA
Bradi1g33020,-0.018657107,0.987635561,-0.346406262,0.408138036,0.035567354,0.995860336,0.129456273,0.999968509,receptor like protein 46
Bradi1g33030,0.046094958,0.928504318,0.303643728,0.233777541,0.217309141,0.995860336,-0.714644359,0.579486074,Translation protein SH3-like family protein
Bradi1g33040,0.158599361,0.795571021,0.024731294,0.938852223,0.039137445,0.995860336,0.18004151,0.999968509,beta glucosidase 41
Bradi1g33045,NA,NA,NA,NA,-1.75468197,0.995860336,1.703055106,NA,NA
Bradi1g33050,-0.168028392,0.832520846,0.172609901,0.726070365,-0.589278208,0.975567601,-0.051518072,0.999968509,pinoid-binding protein 1
Bradi1g33055,0.587800033,0.839806616,-0.268742851,NA,-0.083351544,0.995860336,0.342073607,NA,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
Bradi1g33061,0.526001221,0.2733242,-0.188225986,0.677480191,0.298399113,0.995860336,-0.466070302,0.96447706,NA
Bradi1g33070,-0.612226534,0.479024878,0.282747375,0.689836983,0.2299345,0.995860336,0.122830089,0.999968509,Wound-responsive family protein
Bradi1g33075,-0.651730343,NA,1.623990829,NA,0.346920387,0.995860336,0.311253606,0.999968509,NA
Bradi1g33080,0.447037471,0.224881144,-0.019778181,0.93720544,0.185986886,0.995860336,-0.284196627,0.999968509,NA
Bradi1g33087,0.190249811,0.851035857,-0.046472873,0.859037408,0.217659706,0.995860336,-0.261017623,0.999968509,ARM repeat superfamily protein
Bradi1g33097,-0.123907201,0.911741989,0.139729838,0.613949962,-0.125185455,0.995860336,0.12691906,0.999968509,NAD(P)H dehydrogenase B1
Bradi1g33110,-0.183805204,0.581372291,0.06003038,0.827853465,0.122182526,0.995860336,-0.115295053,0.999968509,Ubiquitin related modifier 1
Bradi1g33117,0.327832499,0.202838355,-0.152645836,0.520102839,0.030434632,0.995860336,-0.082891182,0.999968509,NUP50 (Nucleoporin 50 kDa) protein
Bradi1g33130,0.195873308,0.44305143,-0.148395814,0.595775896,-0.048340059,0.995860336,-0.08250065,0.999968509,NUP50 (Nucleoporin 50 kDa) protein
Bradi1g33140,-1.542768417,0.219693747,-0.566838877,NA,-0.080204389,0.995860336,0.508880653,0.976965099,Trypsin family protein with PDZ domain
Bradi1g33150,-0.588665146,0.267935729,-0.586556084,0.153454146,-0.419469823,0.671646772,-0.030702988,0.999968509,Calcium-dependent lipid-binding (CaLB domain) family protein
Bradi1g33155,-0.126960661,0.977469713,-0.831758604,NA,0.531783736,0.995860336,-0.199906658,NA,NA
Bradi1g33160,-0.326732779,0.528051564,-0.47393218,0.035355869,-0.080210149,0.995860336,0.047253722,0.999968509,auxin response factor 16
Bradi1g33165,NA,NA,-0.135568707,NA,NA,NA,NA,NA,NA
Bradi1g33171,-0.793207779,NA,-0.498748096,NA,-3.237970131,0.995860336,0.761785223,NA,NA
Bradi1g33180,2.576754293,NA,0.70843198,NA,-2.552523448,0.995860336,-1.289050708,NA,NA
Bradi1g33190,0.222376359,0.705816904,0.343956136,0.050907476,0.285029159,0.891436753,0.169222517,0.993879369,electron transport SCO1/SenC family protein
Bradi1g33200,0.23302471,0.393157415,-0.148728458,0.535270181,-0.196352438,0.995860336,-0.019229407,0.999968509,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
Bradi1g33210,0.176848787,0.502440971,0.097816248,0.678854532,-0.01593616,0.995860336,-0.117579804,0.999968509,Zincin-like metalloproteases family protein
Bradi1g33217,-1.256711586,0.189491368,-0.703447492,0.256252953,-0.067126711,0.995860336,0.464039101,0.999968509,Protein kinase superfamily protein
Bradi1g33220,0.071094392,0.989812282,-0.721576393,NA,-0.551431266,0.995860336,0.646704399,NA,NA
Bradi1g33223,0.974957528,NA,-1.04531079,NA,1.7408818,0.995860336,-0.165320648,NA,Protein kinase superfamily protein
Bradi1g33230,0.018995307,0.983825569,0.448988859,0.14459364,0.240216399,0.995860336,0.641403085,0.243805287,Protein of unknown function (DUF3511)
Bradi1g33235,NA,NA,-1.096900153,NA,NA,NA,-1.289050708,NA,NA
Bradi1g33240,-0.098513784,0.699536952,0.229970026,0.342054253,-0.059593075,0.995860336,-0.030295482,0.999968509,Translation machinery associated TMA7
Bradi1g33245,NA,NA,NA,NA,-2.797096494,0.995860336,-1.289050708,NA,NA
Bradi1g33250,0.391651764,0.438536673,-0.211295274,0.479846657,-0.440559473,0.993288321,-0.28061036,0.999968509,Regulator of Vps4 activity in the MVB pathway protein
Bradi1g33260,-0.761807275,NA,0.895636865,NA,-1.55117437,0.995860336,0.131368372,NA,RAB homolog 1
Bradi1g33266,-0.13056222,NA,-0.375697465,NA,0.206383183,0.995860336,0.420968693,NA,NA
Bradi1g33270,-0.061033742,NA,-1.14957937,NA,0.106949986,0.995860336,0.058535195,NA,RING/U-box superfamily protein
Bradi1g33280,0.103322175,0.809867734,0.0712172,0.70070133,0.052938594,0.995860336,0.001711264,0.999968509,O-fucosyltransferase family protein
Bradi1g33290,0.192869197,0.515830697,0.112822867,0.597953161,0.008698945,0.995860336,-0.055183565,0.999968509,RNA-binding (RRM/RBD/RNP motifs) family protein
Bradi1g33300,-0.19292702,0.702004688,-0.141059178,0.620959819,-0.236684188,0.995860336,0.308454393,0.770641203,Protein of unknown function (DUF579)
Bradi1g33303,-0.603061519,0.162404932,-0.073826334,0.826485524,-0.210501531,0.995860336,-0.117719959,0.999968509,NA
Bradi1g33304,-3.012838468,NA,0.236693008,NA,-0.205997664,0.995860336,0.544020124,NA,NA
Bradi1g33306,-0.352328134,NA,1.54995676,NA,1.153081065,0.995860336,-1.304888597,NA,maturase K
Bradi1g33310,0.108239621,0.769946477,0.440156751,0.257886056,0.088196023,0.995860336,-0.041613329,0.999968509,EPS15 homology domain 1
Bradi1g33320,-0.2183898,0.654773644,-0.312913392,0.144393521,-0.762562987,0.637101617,0.014953705,0.999968509,Nucleotide-diphospho-sugar transferases superfamily protein
Bradi1g33330,0.1883391,0.657521378,0.347710944,0.090326908,-0.007403109,0.995860336,0.062538622,0.999968509,RNA polymerase I specific transcription initiation factor RRN3 protein
Bradi1g33340,-0.425335788,0.387998239,-0.087123942,0.673656188,0.056463186,0.995860336,0.022866155,0.999968509,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Bradi1g33347,-0.140815945,0.773707202,0.04582399,0.827680068,-0.285525641,0.824774136,-0.001655654,0.999968509,heavy metal atpase 1
Bradi1g33360,0.508104742,0.451128302,0.068104731,0.822768907,0.089207287,0.995860336,0.016613086,0.999968509,Pentatricopeptide repeat (PPR) superfamily protein
Bradi1g33370,NA,NA,NA,NA,0.61010767,0.995860336,0.638213528,NA,Transcription elongation factor (TFIIS) family protein
Bradi1g33375,-0.793207779,NA,NA,NA,-1.75468197,0.995860336,NA,NA,NA
Bradi1g33380,-0.376199822,0.151287613,0.010586551,0.974210722,0.008832944,0.997269217,0.300960503,0.976965099,Protein of unknown function (DUF1644)
Bradi1g33390,0.136671556,0.802534822,-0.077608461,0.733303373,0.0686424,0.995860336,0.104191661,0.999968509,Zinc finger protein 622
Bradi1g33401,0.08467456,0.87678964,0.520183808,0.042386591,0.240456822,0.995860336,0.105234777,0.999968509,NA
Bradi1g33410,0.261899313,0.312448143,0.199061586,0.250533085,0.097322759,0.995860336,0.083843665,0.999968509,myb family transcription factor
Bradi1g33420,-0.413316798,0.445167914,-0.121895669,0.632057657,0.011103829,0.995860336,-0.318938864,0.999968509,NA
Bradi1g33430,0.563055405,0.881669954,0.072175368,0.924269708,0.27944387,0.995860336,-0.319488534,0.999968509,replicon protein A2
Bradi1g33440,-0.613301181,0.559652367,-0.739454592,0.067362818,-0.385452191,0.995860336,-0.190216552,0.999968509,Protein kinase superfamily protein
Bradi1g33450,NA,NA,-1.899640416,NA,-0.506755933,0.995860336,1.364571165,NA,vernalization5/VIN3-like
Bradi1g33457,-0.081276024,0.883096121,0.43132903,0.097658447,-0.108670808,0.995860336,0.201148883,0.98107796,cysteine-rich RLK (RECEPTOR-like protein kinase) 10
Bradi1g33463,-1.964118739,NA,0.13471467,NA,-0.870768287,0.995860336,0.834390202,NA,NA
Bradi1g33470,0.026761717,0.964803674,-0.022040392,0.954184892,0.021190494,0.995860336,0.134801203,0.996657027,"Protein of unknown function, DUF547"
Bradi1g33480,-1.542876173,0.054304017,-0.840200517,0.086458333,-0.481840987,0.978345971,-1.169928501,0.302447919,Leucine-rich receptor-like protein kinase family protein
Bradi1g33485,-1.736319471,0.351057642,-0.513365657,0.463858793,-0.258857903,0.995860336,0.065433794,0.999968509,NA
Bradi1g33490,-0.660472965,0.200345851,-0.710309146,0.015230458,-0.021896661,0.995860336,0.062627956,0.999968509,UDP-Glycosyltransferase superfamily protein
Bradi1g33500,-0.992027905,0.011390235,-0.865308135,0.001258922,-0.573005254,0.932985566,-0.362910977,0.911532762,UDP-Glycosyltransferase superfamily protein
Bradi1g33502,-0.100111539,0.898060356,-0.185449691,0.460486003,0.131558244,0.995860336,-0.235425555,0.999968509,NA
Bradi1g33503,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi1g33505,-0.329316469,0.564969326,0.094663574,0.813856708,-0.169532077,0.995860336,-0.17429585,0.999968509,NA
Bradi1g33506,-0.418235475,0.878780718,0.182102178,NA,-0.371541808,0.995860336,0.327266731,NA,NA
Bradi1g33507,-0.169878741,0.803847085,-0.198891948,0.544389369,-0.093901908,0.995860336,-0.545854026,0.904843946,NA
Bradi1g33508,2.095379355,NA,-3.786980317,NA,1.523573138,0.995860336,NA,NA,NA
Bradi1g33510,-0.556247565,0.433314224,-0.2233121,0.477243919,-0.411225981,0.882726994,0.284484038,0.846677499,Leucine-rich receptor-like protein kinase family protein
Bradi1g33520,-1.595014248,0.032877512,-0.189434488,0.666470454,-0.269120926,0.995860336,0.875348737,0.538817652,Calcium-binding EF-hand family protein
Bradi1g33530,0.070842982,0.953373186,-0.025512171,0.947451814,-0.379957813,0.995860336,-0.361329529,0.999968509,IAA-leucine resistant (ILR)-like gene 6
Bradi1g33535,-0.339488898,0.921827016,0.418681313,NA,-0.667096033,0.995860336,-0.222511441,0.999968509,NA
Bradi1g33540,0.1790748,0.686678972,-0.250492702,0.145468928,0.193703255,0.995860336,-0.145622849,0.999968509,Pathogenesis-related thaumatin superfamily protein
Bradi1g33550,-0.146204859,0.760575084,-0.329276069,0.189643667,-0.045795048,0.995860336,0.03899337,0.999968509,ethylene responsive element binding factor 4
Bradi1g33560,0.259630546,0.492391108,0.186866758,0.401500849,0.076383564,0.995860336,0.011898369,0.999968509,DNA-directed DNA polymerases
Bradi1g33570,NA,NA,0.480490044,NA,NA,NA,NA,NA,Transcription elongation factor (TFIIS) family protein
Bradi1g33580,-1.344842781,0.704778137,-0.973158396,NA,-0.556586239,0.995860336,0.528084864,NA,Transcription elongation factor (TFIIS) family protein
Bradi1g33590,-1.841634429,0.04573828,-0.354636804,0.21373896,-0.166317871,0.995860336,0.105775163,0.999968509,sterol-4alpha-methyl oxidase 1-1
Bradi1g33595,NA,NA,-2.090603701,NA,NA,NA,0.638213528,NA,NA
Bradi1g33600,NA,NA,-2.090603701,NA,NA,NA,-1.817182069,NA,Transcription elongation factor (TFIIS) family protein
Bradi1g33610,-0.062928783,0.918707996,-0.303720843,0.182199599,-0.275400166,0.891436753,0.021261328,0.999968509,Galactose oxidase/kelch repeat superfamily protein
Bradi1g33613,0.050907044,0.973430516,-0.577117286,0.260460353,0.149092871,0.995860336,-0.681158501,0.999968509,NA
Bradi1g33616,-0.235319781,0.846358046,-0.848063471,0.229386813,-0.039726547,0.995860336,-0.126613543,0.999968509,NA
Bradi1g33620,-0.184384592,0.678890298,-0.191570566,0.553144601,-0.009426384,0.995907693,0.172802272,0.999968509,S-locus lectin protein kinase family protein
Bradi1g33630,0.206323972,0.698692723,-0.483258513,0.077366245,0.151053848,0.995860336,0.015497617,0.999968509,Heavy metal transport/detoxification superfamily protein 
Bradi1g33640,-0.174727463,0.781884279,-0.500083444,0.20209846,-0.222471274,0.995860336,0.152050914,0.999968509,S-locus lectin protein kinase family protein
Bradi1g33650,0.66484439,NA,0.602567269,NA,0.588724301,0.995860336,1.092215281,NA,S-locus lectin protein kinase family protein
Bradi1g33651,-0.32721268,0.670056401,-0.400192779,0.271796438,0.168089288,0.995860336,-0.038432053,0.999968509,NA
Bradi1g33653,0.06515857,0.960543065,-0.279821442,0.621151018,0.011255656,0.996685019,0.07291723,0.999968509,S-locus lectin protein kinase family protein
Bradi1g33657,0.397132361,0.412762319,0.197850237,0.411562359,0.23533131,0.993288321,0.283186786,0.770641203,ARM repeat superfamily protein
Bradi1g33670,-1.006833975,0.003524206,0.106961669,0.764628348,-1.031875628,0.867055512,-1.769028601,0.008717208,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi1g33680,0.882703773,0.115971951,-0.128488478,0.895255134,-0.109947294,0.995860336,-0.272636321,0.999968509,Pentatricopeptide repeat (PPR) superfamily protein
Bradi1g33690,-0.046200097,0.965742137,0.057560615,0.875765776,0.327916598,0.995860336,0.063500721,0.999968509,NA
Bradi1g33695,-1.457632355,NA,-0.13925008,NA,-1.370876479,0.995860336,-0.746533459,NA,NA
Bradi1g33700,-0.052496395,0.96025008,-0.07445479,0.84419623,0.133339316,0.995860336,-0.398519721,0.999968509,NFU domain protein 3
Bradi1g33710,-0.02581802,0.985285067,-0.245326495,0.670886991,-0.091012442,0.995860336,0.00089998,0.999968509,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g33720,-0.413560413,0.458620555,-0.265082753,0.104509412,0.098267454,0.995860336,-0.407248249,0.965226988,NA
Bradi1g33730,-3.898934971,NA,0.480490044,NA,-2.071990862,0.995860336,-1.689594158,NA,Peroxidase family protein
Bradi1g33740,-0.589362361,0.014609975,-0.266145384,0.326657704,-0.355889946,0.995860336,-0.140020385,0.999968509,Peroxidase superfamily protein
Bradi1g33745,NA,NA,0.491037021,NA,-2.366238977,0.995860336,-0.576310009,NA,NA
Bradi1g33750,-0.517545507,0.518049982,0.6460103,0.092484648,-0.91614583,0.934197497,0.068670533,0.999968509,RING/U-box superfamily protein
Bradi1g33760,-1.169903751,NA,0.551431788,NA,0.074801129,0.996316725,-1.289050708,NA,F-box/RNI-like/FBD-like domains-containing protein
Bradi1g33770,-1.070420976,NA,-0.494568675,NA,0.213604546,0.995860336,0.646974447,0.999968509,Plant calmodulin-binding protein-related
Bradi1g33777,-0.19274029,0.731076064,-0.278634013,0.368399945,-0.184450975,0.995860336,-0.016859996,0.999968509,non-intrinsic ABC protein 3
Bradi1g33783,-3.452213456,NA,-2.601615749,NA,-0.705283805,0.995860336,-0.421759169,NA,NA
Bradi1g33790,-0.330768274,0.524951978,-0.445661121,0.031942279,0.140162273,0.995860336,-0.034455361,0.999968509,RING/U-box superfamily protein
Bradi1g33800,-0.300760826,0.175305781,-0.072469263,0.708305519,-0.145586366,0.995860336,0.053903871,0.999968509,zinc ion binding
Bradi1g33801,-0.284386254,0.826898518,-0.04630824,0.924187303,0.31504876,0.995860336,0.013729208,0.999968509,FAR1-related sequence 5
Bradi1g33803,0.413731913,0.523276659,0.090322274,0.833116536,0.02902134,0.995860336,-0.406433083,0.999968509,Cysteine proteinases superfamily protein
Bradi1g33810,-0.015936488,0.988825316,-0.033075203,0.922418009,-0.744020134,0.995860336,-0.268575734,0.999968509,Xyloglucan endotransglucosylase/hydrolase family protein
Bradi1g33817,0.553477349,0.370668675,-0.212032795,0.350561512,-0.067615162,0.995860336,-0.43504163,0.999968509,Xyloglucan endotransglucosylase/hydrolase family protein
Bradi1g33827,-1.157264404,0.20429873,-0.994253759,0.001684147,-1.251166844,0.222245439,-0.772094207,0.395907278,xyloglucan endotransglycosylase 6
Bradi1g33840,-0.450035596,0.454446239,-0.299837922,0.211441234,-0.308181254,0.995860336,-0.284843562,0.999968509,xyloglucan endotransglucosylase/hydrolase 25
Bradi1g33843,2.093060939,NA,0.580033429,NA,-0.238368768,0.995860336,-0.140672511,NA,NA
Bradi1g33846,-0.054087998,0.986369523,-0.329247326,NA,0.149140234,0.995860336,0.297881669,NA,NA
Bradi1g33850,0.367322337,0.394134898,0.266910103,0.314782237,0.175303298,0.995860336,-0.191961922,0.904245502,RNA polymerase Rpb8
Bradi1g33860,-1.309983143,0.013815819,-0.518916027,0.003712357,-0.426385293,0.948756084,0.246058319,0.999968509,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi1g33870,-1.139602697,NA,-0.148342742,NA,0.008231877,0.999555887,1.31422474,NA,Homeobox-leucine zipper protein family
Bradi1g33880,-0.550279201,0.828652883,-0.38022391,NA,-0.424718763,0.995860336,-0.433046826,0.999968509,NA
Bradi1g33890,1.130345573,NA,1.561723886,NA,NA,NA,0.638213528,NA,NA
Bradi1g33900,-0.104414543,0.902209052,-0.664369729,0.136461625,-0.332167796,0.995860336,0.071777898,0.999968509,HOPW1-1-interacting 2
Bradi1g33903,0.201868439,0.653010827,-0.081761808,0.822731286,-0.107713227,0.995860336,-0.072000501,0.999968509,NA
Bradi1g33904,-0.328257447,0.757173789,-0.533774434,0.451272424,-0.338557131,0.995860336,0.310922493,0.999968509,NA
Bradi1g33906,-0.672805834,NA,0.203845856,NA,-1.00106053,0.995860336,0.592223835,NA,NA
Bradi1g33910,-0.673145948,NA,0.148594668,NA,-2.700446972,0.995860336,-0.331783427,NA,cleavage stimulating factor 64
Bradi1g33920,0.004401792,0.996990936,-0.374809689,0.245350667,-0.142620825,0.995860336,-0.096467484,0.999968509,RNA-dependent RNA polymerase 2
Bradi1g33925,0.015690919,0.996688841,0.005450854,NA,-0.75544259,0.984027338,0.302075299,0.999968509,NA
Bradi1g33930,-0.080979772,0.895860668,-0.096181591,0.637128754,-0.220726654,0.995860336,-0.087232029,0.999968509,Protein of unknown function (DUF1336)
Bradi1g33940,-0.104523547,0.78946547,-0.158656967,0.445951312,-0.235187837,0.995860336,0.03062134,0.999968509,exocyst subunit exo70 family protein G1
Bradi1g33950,-0.74806881,0.434625563,0.192490181,0.776096763,-0.399409127,0.995860336,-0.017792675,0.999968509,NA
Bradi1g33960,0.036893206,0.95163534,-0.043313013,0.881007222,-0.128349299,0.995860336,-0.055005167,0.999968509,"choline monooxygenase, putative (CMO-like)"
Bradi1g33970,0.292830258,0.317309107,0.069178819,0.797575207,0.069999423,0.995860336,-0.015242671,0.999968509,C2H2 zinc-finger protein SERRATE (SE)
Bradi1g33980,0.116089495,0.728736704,0.188896652,0.332078354,0.057830593,0.995860336,0.01783088,0.999968509,ZIM-LIKE 2
Bradi1g33985,-0.433323892,0.862125255,0.827332341,NA,-0.209180378,0.995860336,1.077851771,NA,NA
Bradi1g33990,0.23353287,0.509783101,0.008494728,0.971545516,0.026442402,0.995860336,0.036406322,0.999968509,purple acid phosphatase 28
Bradi1g34000,-0.334244927,0.515509465,0.358368202,0.345907889,0.100198565,0.995860336,0.082504671,0.999968509,zinc knuckle (CCHC-type) family protein
Bradi1g34010,-0.032369548,0.971932382,0.383270428,0.194314333,0.138502612,0.995860336,-0.144627241,0.999968509,zinc knuckle (CCHC-type) family protein
Bradi1g34030,-0.32425178,0.816644522,0.324341697,0.323108296,-0.56396576,0.995860336,-0.285365684,0.999968509,mitogen-activated protein kinase 1
Bradi1g34040,0.100330233,0.823195189,0.132440048,0.732571581,0.272138805,0.966492319,-0.884845324,0.041766241,Tautomerase/MIF superfamily protein
Bradi1g34050,0.096995149,0.9675854,-0.762774817,NA,-0.63262254,0.995860336,-0.69136927,NA,NB-ARC domain-containing disease resistance protein
Bradi1g34060,-0.12410578,0.903896765,-0.140056649,0.544789181,-0.39923993,0.995860336,-0.230980768,0.993879369,chloroplast import apparatus 2
Bradi1g34070,-0.242538074,0.468214227,0.049328557,0.862838161,-0.092485086,0.995860336,0.149875451,0.999968509,para-aminobenzoate (PABA) synthase family protein
Bradi1g34080,0.254397336,0.78614578,-0.101320418,0.807532216,-0.170098278,0.995860336,-0.281958579,0.999968509,26S proteasome regulatory subunit S2 1A
