Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi1g53300,-0.30718495,0.208410379,-0.147813628,0.345522864,-0.185070158,0.644698642,-0.648734932,0.002129586,NA
Bradi1g53310,-0.377306051,0.263993897,-0.287669051,0.036782837,0.010714465,0.983865359,0.036581125,0.855324635,Peptidase M20/M25/M40 family protein
Bradi1g53320,0.198152205,0.68656597,0.159514546,0.39385628,0.135522489,0.810116372,0.074117387,0.679474297,Peptidase M20/M25/M40 family protein
Bradi1g53330,0.062090612,0.93939237,0.019479541,0.935552799,0.044792999,0.872756492,0.083544934,0.556665929,decapping 1
Bradi1g53340,-0.055070479,0.938267138,0.245116678,0.052702547,0.072930963,0.831430866,0.465459477,0.000760102,vesicle-associated membrane protein 724
Bradi1g53347,0.130109672,0.81020867,0.344369514,0.043200404,0.423749904,0.090855882,0.280886465,0.052427771,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g53360,-0.138208977,0.82270908,-0.00354134,0.988691843,-0.051729568,0.920542409,0.081222879,0.586868886,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi1g53370,-0.016236443,0.989992632,-0.223849983,0.104377408,-0.052935212,0.87546099,-0.323274358,0.033113549,alpha/beta-Hydrolases superfamily protein
Bradi1g53380,0.348315093,0.906486073,-0.604356834,0.649531954,-0.892344699,0.249957478,0.099868124,0.913325218,pectin methylesterase 1
Bradi1g53391,-0.600006697,0.511787969,-0.024511934,0.965374761,0.037791692,0.961530028,0.325790192,0.207079302,NA
Bradi1g53402,-0.406888564,0.708399086,0.474768814,0.319648789,0.104605409,0.932776759,-0.660840681,0.006138673,NA
Bradi1g53410,-0.015451095,0.982926455,-0.007193205,0.981430946,-0.166350832,0.563512676,-0.046481717,0.762145531,Protein of unknown function (DUF789)
Bradi1g53420,-0.1169508,0.739674693,-0.023493856,0.90447593,-0.056769585,0.912029233,0.163481028,0.217948968,transducin family protein / WD-40 repeat family protein
Bradi1g53430,0.088362278,0.843073297,0.207730183,0.106556415,-0.030144537,0.954352101,0.129052541,0.254720345,Pectin lyase-like superfamily protein
Bradi1g53437,0.023524903,0.96198476,0.165801506,0.341545967,-0.019863895,0.969850831,-0.736868742,0.009683691,Cytidine/deoxycytidylate deaminase family protein
Bradi1g53470,0.086253425,0.93939237,-0.63568643,0.000209423,-0.968340786,0.012533054,-1.050065694,1.21E-06,NA
Bradi1g53476,NA,NA,0.356297933,0.694334648,-0.054541397,0.977315054,0.018944039,0.977598199,NA
Bradi1g53482,0.284392414,0.903254395,-0.046542169,0.943585955,-0.144864253,0.863207683,-0.663684824,0.154037493,Pentatricopeptide repeat (PPR) superfamily protein
Bradi1g53490,-0.070792459,0.86731918,0.173268519,0.208855869,-0.027275659,0.951953191,0.224139499,0.164778421,Protein of unknown function (DUF300)
Bradi1g53500,0.095722829,0.902150002,0.467834557,0.023076662,0.428846165,0.597011748,0.428598756,0.053249303,ADPGLC-PPase large subunit
Bradi1g53515,0.48342032,0.540018675,0.126721823,0.738991133,0.073882513,0.927508024,0.455937847,0.11274552,NA
Bradi1g53520,0.136490797,0.801169281,-0.340809868,0.233826159,-0.170363415,0.662038868,-0.284799344,0.097547491,UDP-Glycosyltransferase superfamily protein
Bradi1g53527,-0.135445527,0.941954972,-1.138913374,0.001731658,-0.642693395,0.119471564,-0.938857972,4.33E-05,UDP-Glycosyltransferase superfamily protein
Bradi1g53540,-0.290237962,0.29838271,-0.282153889,0.080436924,-0.053368728,0.961942798,-0.377231018,0.009379181,UDP-Glycosyltransferase superfamily protein
Bradi1g53550,-0.35260557,0.271126189,-0.663652506,4.91E-05,-0.046416488,0.970524956,0.515331606,0.032963775,UDP-Glycosyltransferase superfamily protein
Bradi1g53560,NA,NA,NA,NA,NA,NA,-0.035453297,0.969101721,UDP-Glycosyltransferase superfamily protein
Bradi1g53567,0.011577626,0.991322154,-0.041348896,0.924847359,-0.156291511,0.897657746,-0.737572038,6.37E-06,maternal effect embryo arrest 60
Bradi1g53580,0.120985246,0.642691922,0.111640612,0.339446578,0.477379177,0.205642266,-0.08790448,0.678406146,reticulata-related 1
Bradi1g53600,0.208830724,0.863433995,0.234662553,0.543979261,0.325686137,0.559229183,0.594699479,0.013665197,pentatricopeptide (PPR) repeat-containing protein
Bradi1g53620,0.257905094,0.465813308,-0.25319334,0.079621739,-0.106533422,0.750820179,-0.208523178,0.103992617,RNA-binding (RRM/RBD/RNP motifs) family protein
Bradi1g53625,NA,NA,NA,NA,NA,NA,1.661579632,0.084173557,NA
Bradi1g53630,-0.252325905,0.868434891,-0.199915223,0.608660714,0.023248946,0.974899209,0.375066026,0.084446299,Subtilase family protein
Bradi1g53640,-0.051890071,0.90685299,0.058866611,0.710166982,-0.181638683,0.630292163,0.014244389,0.886030587,SNF7 family protein
Bradi1g53645,NA,NA,NA,NA,NA,NA,0.847274937,0.341091285,NA
Bradi1g53650,0.150648485,0.399039872,0.015797018,0.939813889,0.166587554,0.145344368,-0.321267118,0.015833963,related to AP2.7
Bradi1g53654,0.471775088,0.445764662,-0.211729648,0.428711468,0.234165243,0.680914028,-0.30277299,0.199108953,NA
Bradi1g53660,0.143806948,0.446781267,0.01258259,0.937676779,0.073802719,0.739431502,-0.151317064,0.239277154,alfin-like 1
Bradi1g53670,0.275824495,0.316936234,-0.081127053,0.808582101,0.292113434,0.038105457,0.056658889,0.713660668,heavy metal atpase 2
Bradi1g53680,0.542485297,0.886860937,0.030190859,0.973057602,-0.374168227,0.883620509,0.06414009,0.929588622,zinc transporter 1 precursor
Bradi1g53690,0.089939636,0.911381267,-0.256888706,0.363903882,-0.080049106,0.903162276,0.21815596,0.327772484,NA
Bradi1g53700,0.086445223,0.876230727,0.266666513,0.057732939,0.841706262,2.19E-12,0.345273528,0.113892295,aromatic and neutral transporter 1
Bradi1g53706,-0.106757446,0.753704719,-0.132594279,0.467788478,0.037545615,0.949804399,-0.146848038,0.30809017,NA
Bradi1g53710,-0.092219847,0.868419849,0.134243068,0.225701965,-0.012943382,0.975534501,-0.342177307,0.155307159,Protein of unknown function (DUF567)
Bradi1g53720,0.028640888,0.991114118,-0.372770727,0.090794353,-0.184401833,0.790039586,0.083941552,0.823045436,NA
Bradi1g53730,0.09811149,0.916732252,-0.160738293,0.583259946,0.296370388,0.739431502,-0.145919061,0.588152576,"Excinuclease ABC, C subunit, N-terminal"
Bradi1g53740,0.100322032,0.812313176,0.07028519,0.444609643,0.323486453,0.544954415,-0.010520355,0.954840751,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
Bradi1g53747,-0.369468382,0.765155764,0.074788237,0.897330233,0.324494647,0.724028819,0.13049742,0.746066855,NAD-dependent glycerol-3-phosphate dehydrogenase family protein
Bradi1g53760,-0.013985482,0.975826051,-0.261522146,0.012827828,-0.154536158,0.536413881,-0.113516259,0.339373057,RNA-binding KH domain-containing protein
Bradi1g53770,0.062192402,0.933776949,0.117113952,0.777450549,-0.437308012,0.121980542,-1.248546647,7.35E-12,NAC domain containing protein 102
Bradi1g53780,-0.326948443,0.767401107,-0.122789019,0.851953268,-0.057326011,0.967068723,-0.373145433,0.365031251,Tryptophan/tyrosine permease
Bradi1g53790,0.17006815,0.498580411,-0.231872608,0.047562631,0.032371296,0.947650722,-0.381599256,0.00058269,transducin family protein / WD-40 repeat family protein
Bradi1g53800,0.089808531,0.821406848,-0.023096327,0.808791392,-0.077422784,0.780934657,-0.100032232,0.335063641,51 kDa subunit of complex I
Bradi1g53811,-0.121155491,0.96361467,0.729147952,0.026607642,0.20949492,0.856081882,0.725308999,0.05564239,Trypsin family protein with PDZ domain
Bradi1g53823,-0.201531309,0.812652553,-0.111779843,0.733458659,0.309545462,0.499931785,0.01189822,0.97383148,NA
Bradi1g53830,1.87877037,0.360509274,NA,NA,NA,NA,NA,NA,Calcium-binding EF-hand family protein
Bradi1g53840,0.232711877,0.29838271,0.085032239,0.502305593,0.11360006,0.545326539,-0.065998169,0.538627642,SU(VAR)3-9 homolog 1
Bradi1g53850,-0.161645825,0.951809022,0.405294677,0.490729393,-1.686212391,0.012036374,-0.209883945,0.60378073,HSP20-like chaperones superfamily protein
Bradi1g53857,0.047119975,0.935572101,-0.001777663,0.99505074,0.011860627,0.98108109,0.145849074,0.358265464,NA
Bradi1g53862,0.053667597,0.89692849,0.073100219,0.411128715,0.097000984,0.72142738,0.109415602,0.336816016,Ras-related small GTP-binding family protein
Bradi1g53867,0.047980866,0.840054319,0.011835407,0.944859084,0.071366316,0.860947617,-0.042590214,0.796405773,Ras-related small GTP-binding family protein
Bradi1g53880,-0.053407176,0.896933552,-0.294855975,0.038709439,-0.07190685,0.906816496,-0.397464138,1.48E-07,mitochondrial acyl carrier protein 1
Bradi1g53890,-0.130468944,0.81505868,0.27825074,0.10643381,0.352380407,0.158398702,0.507790264,8.43E-06,PENTATRICOPEPTIDE REPEAT 596
Bradi1g53900,-0.27509088,0.912590167,0.772883585,0.277904179,0.137032734,0.911863597,1.217916818,0.058336792,ankyrin repeat family protein
Bradi1g53910,0.267208357,0.833941331,0.095200939,0.892917142,0.553941445,0.355578351,0.149923807,0.695747359,NA
Bradi1g53920,0.148412536,0.427331053,0.045337808,0.66550491,0.215940763,0.244935681,-0.163196457,0.027207367,eukaryotic translation initiation factor 3E
Bradi1g53940,-0.203198889,0.917027143,0.576324573,0.397319029,-0.37609258,0.755432026,1.150532023,0.01840966,NA
Bradi1g53947,NA,NA,NA,NA,NA,NA,0.334425184,0.796358724,Concanavalin A-like lectin protein kinase family protein
Bradi1g53960,-0.405411956,0.419038295,0.228382763,0.316957882,0.22341376,0.694451505,0.581407613,0.001840647,ARM repeat superfamily protein
Bradi1g53970,NA,NA,NA,NA,0.245469706,0.878868907,NA,NA,NA
Bradi1g53990,-0.302302071,0.904578538,-1.033915703,0.033320798,-0.561651396,0.725321892,-0.375169142,0.646016107,NA
Bradi1g54000,-0.823821456,0.011132518,-0.296933799,0.175737895,-0.508821795,0.322715164,-0.183111691,0.615830567,NA
Bradi1g54003,0.48465388,0.693954011,-0.540037546,0.201649926,-0.305572626,0.611089456,-0.172236499,0.482420885,NA
Bradi1g54007,0.798631824,0.096399777,-0.061610569,0.858436997,0.173457957,0.648722529,0.358125243,0.295886853,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi1g54020,-0.001115717,0.999127216,0.151633763,0.53715346,0.307508771,0.685861533,-0.11681544,0.675670755,nudix hydrolase homolog 16
Bradi1g54030,-0.76229265,0.544953046,0.340292314,0.549079094,-0.353811979,0.580764483,-1.137658431,0.000623643,chloroplast stem-loop binding protein of  41 kDa
Bradi1g54037,0.070538611,0.865091998,0.075628602,0.770505136,-0.063840749,0.822634779,-0.230938424,0.16990804,NA
Bradi1g54050,0.028437842,0.964232984,-0.129203794,0.239839305,0.007759441,0.978715459,0.123512047,0.174136207,alpha/beta-Hydrolases superfamily protein
Bradi1g54060,-0.094539069,0.942848263,0.236321825,0.721058046,0.350132762,0.114964488,-1.64777312,0.000507039,isopentenyltransferase 5
Bradi1g54100,1.513775406,0.751149068,-9.108350465,0.089975836,NA,NA,NA,NA,NA
Bradi1g54106,0.101546216,0.801394472,-0.116518119,0.817777204,0.200825534,0.627668986,-1.347999843,0.000495252,NA
Bradi1g54116,-0.350129014,0.899049799,0.080175768,0.94286111,-0.25905487,0.869716724,1.405044413,0.033110989,kinase associated protein phosphatase
Bradi1g54147,-0.10972147,0.849358055,0.279358169,0.026078432,0.114878612,0.675274499,0.189954513,0.06573224,REF4-related 1
Bradi1g54160,-0.230838633,0.846219253,-0.27801127,0.419002498,-0.327822202,0.423749396,-0.420898995,0.100776404,Concanavalin A-like lectin protein kinase family protein
Bradi1g54167,0.50335475,0.464952364,1.036625143,0.00683778,-0.464587406,0.588718568,0.365108624,0.440157549,receptor lectin kinase
Bradi1g54180,-0.024248839,0.964232984,-0.189859264,0.208249648,-0.088722712,0.655850932,-0.173949651,0.132743886,G-box binding factor 1
Bradi1g54190,-0.14939901,0.765340087,-0.052126981,0.858436997,0.41189046,0.304560425,-0.081895003,0.729473683,Major facilitator superfamily protein
Bradi1g54200,-0.062693877,0.873744991,0.275880008,0.012925347,0.327163886,0.009792178,0.106761384,0.547276456,dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein
Bradi1g54210,1.22100347,2.98E-05,-0.358530577,0.007582527,-0.082962713,0.920384293,-0.075819604,0.87023259,seed imbibition 2
Bradi1g54220,0.0928389,0.895560716,0.408955839,0.053786942,0.209316517,0.763202894,0.586535214,1.33E-07,NA
Bradi1g54227,0.204423669,0.729639843,-0.535154367,0.006304988,-0.110547564,0.838907676,0.269669119,0.173512394,Galactose oxidase/kelch repeat superfamily protein
Bradi1g54240,-0.124521779,0.745313454,-0.372464872,0.002567332,-0.315982292,0.134779759,-0.298319047,0.00046377,Remorin family protein
Bradi1g54250,0.116416591,0.785900409,0.359144566,0.000566361,0.29964488,0.311803558,0.410364977,0.013073059,Cellulose synthase family protein
Bradi1g54252,-0.238089987,0.83574529,0.110814636,0.805345046,-0.006580759,0.994543001,0.737705856,0.001566404,NA
Bradi1g54270,0.146555081,0.679237554,-0.066716895,0.536203797,0.157050564,0.851509526,-0.287440058,0.000281912,Ribosomal protein S5 family protein
Bradi1g54280,-0.038539329,0.964232984,0.019565749,0.878538351,-0.002379968,0.995326221,0.258781886,0.034776303,Leucine-rich repeat protein kinase family protein
Bradi1g54290,-0.293709539,0.194014918,-0.116505711,0.335240417,-0.417189606,0.222984687,0.036150339,0.805087085,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Bradi1g54305,-0.088509894,0.713016085,-0.085174328,0.576264775,0.133521758,0.644991073,-0.091242076,0.264793229,sterol methyltransferase 1
Bradi1g54327,-0.124536688,0.846259209,0.092960355,0.737612531,0.154710048,0.789837917,0.182914091,0.126271321,Metallopeptidase M24 family protein
Bradi1g54333,NA,NA,0.739240766,0.298492334,0.438567868,0.697242801,-0.022440442,0.965489116,NA
Bradi1g54340,0.169550211,0.841664648,0.704267583,0.000145721,0.603305583,0.082163637,0.169519755,0.3544656,pol-like 3
Bradi1g54350,0.047854132,0.869236486,-0.38097504,0.03667697,-0.160107371,0.356611234,-1.181375727,1.25E-08,6-phosphogluconate dehydrogenase family protein
Bradi1g54360,-0.096348214,0.819592069,0.036622224,0.807296341,-0.409861092,0.161807612,-0.023294842,0.841932769,Protein of Unknown Function (DUF239)
Bradi1g54370,-0.049467198,0.916024687,-0.128923009,0.258947075,-0.553868069,0.004067466,-0.028763049,0.82048118,"Cytochrome bd ubiquinol oxidase, 14kDa subunit"
Bradi1g54390,-0.339054506,0.017488626,-0.109434306,0.374054395,-0.201576211,0.619631956,-0.044621915,0.649538951,zeta-carotene desaturase
Bradi1g54400,0.135467977,0.812652553,-0.175336241,0.117767588,0.11518469,0.8737244,0.223883725,0.013532368,transcription regulators
Bradi1g54410,0.030533521,0.943434548,0.225416431,0.131491955,-0.226161026,0.151953865,0.148745583,0.219898822,Survival protein SurE-like phosphatase/nucleotidase
Bradi1g54420,0.020697681,0.983799801,0.535769341,0.025899898,0.296704408,0.656680286,1.33178675,1.78E-11,NA
Bradi1g54430,0.016479551,0.985471744,-0.099197026,0.727762634,0.412638,0.371122082,0.300366945,0.191338162,Plant protein of unknown function (DUF868)
Bradi1g54440,0.00217168,0.997362783,-0.119162385,0.468394366,-0.305912476,0.455863375,0.001349133,0.994242149,NA
Bradi1g54450,NA,NA,-0.636316333,0.529922404,NA,NA,2.684650841,0.001146389,related to AP2 11
Bradi1g54457,-0.043141207,0.90137184,0.332937349,0.034863973,0.284420556,0.045231757,0.309314708,0.000114336,Cleavage and polyadenylation specificity factor (CPSF) A subunit protein
Bradi1g54461,0.312490616,0.858700244,0.140990283,0.848134739,-0.038690005,0.979870756,-0.513783587,0.476707875,NA
Bradi1g54480,0.144849954,0.745000261,0.323062524,0.03001617,0.416404681,0.163968054,0.011076227,0.918968447,mitochondrial 28S ribosomal protein S29-related
Bradi1g54490,-0.18069007,0.520074629,-0.186791026,0.193503034,-0.078385576,0.845277285,0.053678474,0.628927058,"DNA-directed RNA polymerase, RBP11-like"
Bradi1g54496,NA,NA,0.566368796,0.554350297,0.609668703,0.741726232,-0.655074952,0.377220762,NA
Bradi1g54505,0.341639587,0.73206714,1.804306578,0.038223193,-0.040005592,0.98848671,NA,NA,NA
Bradi1g54507,1.533345485,0.103974714,1.954936869,NA,NA,NA,NA,NA,NA
Bradi1g54510,0.061067333,0.836290146,0.435525444,2.07E-06,0.406534965,0.00144306,0.354447805,0.020301916,"coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative"
Bradi1g54537,-0.041817,0.923617016,0.200724549,0.140475887,0.151662468,0.541754203,0.267875253,0.045085761,exocyst complex component 84B
Bradi1g54545,NA,NA,1.130210498,0.16220578,-0.494676389,0.757664465,-0.897860445,0.120461089,NA
Bradi1g54553,-0.493588018,0.00533831,0.162323128,0.466258158,-0.80710452,0.007476932,-0.692527414,0.002762003,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
Bradi1g54570,0.122925783,0.878015448,-0.017852771,0.950614442,0.16799288,0.462016361,-0.063312345,0.626710683,Methylthiotransferase
Bradi1g54580,-0.12377712,0.906486073,-0.039545969,0.93135465,0.227259046,0.817286628,0.396503837,0.288892922,cellulase 2
Bradi1g54592,-0.013218953,0.992422437,-0.466830527,0.309295031,0.389862161,0.519541962,0.021159296,0.954011377,F-box and associated interaction domains-containing protein
Bradi1g54598,0.429007838,0.689967332,0.003743829,0.995463406,-0.102475539,0.899427394,-0.211834699,0.525792338,NA
Bradi1g54605,-0.18393752,0.938986446,-0.187746705,0.796989796,-0.177643437,0.85559814,-0.452701269,0.375696323,NA
Bradi1g54610,0.084285606,0.849254779,0.394873074,0.000463205,0.355721124,0.147506664,0.272360704,0.00647383,phosphoglucosamine mutase-related
Bradi1g54620,0.153893959,0.805928273,0.250158512,0.24502753,0.261813561,0.510167314,-0.215148241,0.270955997,Galactosyltransferase family protein
Bradi1g54630,-0.014138683,0.983142367,-0.025568695,0.84377909,0.264461267,0.437775897,0.175577751,0.138639916,RAB GTPase homolog E1E
Bradi1g54650,-0.345195059,0.571012701,0.179394182,0.47143833,-0.984537025,0.129441438,-1.457784557,0.000248472,Galactosyltransferase family protein
Bradi1g54656,-0.615787247,0.748206368,-0.324126504,0.732079815,-1.448590948,0.096573966,-0.661782952,0.331446701,CLAVATA3/ESR-RELATED 26
Bradi1g54670,-0.025935965,0.961020023,0.043476841,0.791526784,-0.118025546,0.596891144,-0.070418627,0.708886185,XH/XS domain-containing protein
Bradi1g54680,-0.048901765,0.858076089,0.203021943,0.002453373,-0.005741333,0.988830823,-0.031019117,0.810948184,vesicle-associated membrane protein 726
Bradi1g54690,0.096575808,0.867036214,0.146270646,0.574483085,0.249389685,0.317617458,0.033808764,0.902918222,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Bradi1g54700,-0.047837935,0.90073626,0.118452214,0.397229467,0.002472139,0.991844828,-0.047689088,0.668668686,DDT domain superfamily
